struct_id	drug_name	SMILES	InChI	InChIKey	ID	CAS_RN	is_in_drugcentral	is_in_jdti	is_in_hcq	is_in_nhc	is_in_cam	is_in_drugs	node_type	metadata
3217	evans blue	CC1=C(C=CC(=C1)C1=CC(C)=C(C=C1)\N=N\C1=C(O)C2=C(N)C(=CC(=C2C=C1)S(O)(=O)=O)S(O)(=O)=O)\N=N\C1=CC=C2C(=CC(=C(N)C2=C1O)S(O)(=O)=O)S(O)(=O)=O	InChI=1S/C34H28N6O14S4/c1-15-11-17(3-7-21(15)37-39-23-9-5-19-25(55(43,44)45)13-27(57(49,50)51)31(35)29(19)33(23)41)18-4-8-22(16(2)12-18)38-40-24-10-6-20-26(56(46,47)48)14-28(58(52,53)54)32(36)30(20)34(24)42/h3-14,41-42H,35-36H2,1-2H3,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)/b39-37+,40-38+	COXVTLYNGOIATD-HVMBLDELSA-N	3217.0	314-13-6	True	False	False	False	False	True	Compound	
3219	exisulind	CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)(=O)=O	InChI=1S/C20H17FO4S/c1-12-17(9-13-3-6-15(7-4-13)26(2,24)25)16-8-5-14(21)10-19(16)18(12)11-20(22)23/h3-10H,11H2,1-2H3,(H,22,23)/b17-9-	MVGSNCBCUWPVDA-MFOYZWKCSA-N	3219.0	59973-80-7	True	False	False	False	False	True	Compound	
3220	femoxetine	COC1=CC=C(OC[C@H]2CN(C)CC[C@@H]2C2=CC=CC=C2)C=C1	InChI=1S/C20H25NO2/c1-21-13-12-20(16-6-4-3-5-7-16)17(14-21)15-23-19-10-8-18(22-2)9-11-19/h3-11,17,20H,12-15H2,1-2H3/t17-,20-/m1/s1	OJSFTALXCYKKFQ-YLJYHZDGSA-N	3220.0	59859-58-4	True	False	False	False	False	True	Compound	
3257	gabexate	CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1	InChI=1S/C16H23N3O4/c1-2-22-15(21)12-7-9-13(10-8-12)23-14(20)6-4-3-5-11-19-16(17)18/h7-10H,2-6,11H2,1H3,(H4,17,18,19)	YKGYIDJEEQRWQH-UHFFFAOYSA-N	3257.0	39492-01-8	True	False	False	False	False	True	Compound	
3275	hexamidine	NC(=N)C1=CC=C(OCCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1	InChI=1S/C20H26N4O2/c21-19(22)15-5-9-17(10-6-15)25-13-3-1-2-4-14-26-18-11-7-16(8-12-18)20(23)24/h5-12H,1-4,13-14H2,(H3,21,22)(H3,23,24)	OQLKNTOKMBVBKV-UHFFFAOYSA-N	3275.0	3811-75-4	True	False	False	False	False	True	Compound	
3294	iloperidone	COC1=C(OCCCN2CCC(CC2)C2=NOC3=CC(F)=CC=C23)C=CC(=C1)C(C)=O	InChI=1S/C24H27FN2O4/c1-16(28)18-4-7-21(23(14-18)29-2)30-13-3-10-27-11-8-17(9-12-27)24-20-6-5-19(25)15-22(20)31-26-24/h4-7,14-15,17H,3,8-13H2,1-2H3	XMXHEBAFVSFQEX-UHFFFAOYSA-N	3294.0	133454-47-4	True	False	False	False	False	True	Compound	
3323	linoleic acid	CCCCC\C=C/C\C=C/CCCCCCCC(O)=O	InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-	OYHQOLUKZRVURQ-HZJYTTRNSA-N	3323.0	60-33-3	True	False	False	False	False	True	Compound	
3341	mestanolone	C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	InChI=1S/C20H32O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h13,15-17,22H,4-12H2,1-3H3/t13-,15+,16-,17-,18-,19-,20-/m0/s1	WYZDXEKUWRCKOB-YDSAWKJFSA-N	3341.0	521-11-9	True	False	False	False	False	True	Compound	
3356	methyltestosterone	C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	InChI=1S/C20H30O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h12,15-17,22H,4-11H2,1-3H3/t15-,16+,17+,18+,19+,20+/m1/s1	GCKMFJBGXUYNAG-HLXURNFRSA-N	3356.0	58-18-4	True	False	False	False	False	True	Compound	
3400	oleic acid	CCCCCCCC\C=C/CCCCCCCC(O)=O	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-	ZQPPMHVWECSIRJ-KTKRTIGZSA-N	3400.0	112-80-1	True	False	False	False	False	True	Compound	
3424	pentazocine	CC1C2CC3=CC=C(O)C=C3C1(C)CCN2CC=C(C)C	InChI=1S/C19H27NO/c1-13(2)7-9-20-10-8-19(4)14(3)18(20)11-15-5-6-16(21)12-17(15)19/h5-7,12,14,18,21H,8-11H2,1-4H3	VOKSWYLNZZRQPF-UHFFFAOYSA-N	3424.0	359-83-1	True	False	False	False	False	True	Compound	
3487	pramocaine	CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1	InChI=1S/C17H27NO3/c1-2-3-12-20-16-5-7-17(8-6-16)21-13-4-9-18-10-14-19-15-11-18/h5-8H,2-4,9-15H2,1H3	DQKXQSGTHWVTAD-UHFFFAOYSA-N	3487.0	140-65-8	True	False	False	False	False	True	Compound	
3493	propamidine	NC(=N)C1=CC=C(OCCCOC2=CC=C(C=C2)C(N)=N)C=C1	InChI=1S/C17H20N4O2/c18-16(19)12-2-6-14(7-3-12)22-10-1-11-23-15-8-4-13(5-9-15)17(20)21/h2-9H,1,10-11H2,(H3,18,19)(H3,20,21)	WTFXJFJYEJZMFO-UHFFFAOYSA-N	3493.0	104-32-5	True	False	False	False	False	True	Compound	
3506	pyridoxal phosphate	CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O	InChI=1S/C8H10NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14/h2-3,11H,4H2,1H3,(H2,12,13,14)	NGVDGCNFYWLIFO-UHFFFAOYSA-N	3506.0	54-47-7	True	False	False	False	False	True	Compound	
3508	pyrithione	[O-][N+]1=C(S)C=CC=C1	InChI=1S/C5H5NOS/c7-6-4-2-1-3-5(6)8/h1-4,8H	FGVVTMRZYROCTH-UHFFFAOYSA-N	3508.0	15922-78-8	True	False	False	False	False	True	Compound	
3514	quercetin	OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C=C2)=C1	InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H	REFJWTPEDVJJIY-UHFFFAOYSA-N	3514.0	117-39-5	True	False	False	False	False	True	Compound	
3533	ruboxistaurin	CN(C)C[C@@H]1CCN2C=C(C3=CC=CC=C23)C2=C(C(=O)NC2=O)C2=CN(CCO1)C1=CC=CC=C21	InChI=1S/C28H28N4O3/c1-30(2)15-18-11-12-31-16-21(19-7-3-5-9-23(19)31)25-26(28(34)29-27(25)33)22-17-32(13-14-35-18)24-10-6-4-8-20(22)24/h3-10,16-18H,11-15H2,1-2H3,(H,29,33,34)/t18-/m0/s1	ZCBUQCWBWNUWSU-SFHVURJKSA-N	3533.0	169939-94-0	True	False	False	False	False	True	Compound	
3536	sabcomeline	CO\N=C(/C#N)[C@H]1CN2CCC1CC2	InChI=1S/C10H15N3O/c1-14-12-10(6-11)9-7-13-4-2-8(9)3-5-13/h8-9H,2-5,7H2,1H3/b12-10+/t9-/m0/s1	IQWCBYSUUOFOMF-QTLFRQQHSA-N	3536.0	159912-53-5	True	False	False	False	False	True	Compound	
3553	stallimycin	CN1C=C(NC(=O)C2=CC(NC(=O)C3=CC(NC=O)=CN3C)=CN2C)C=C1C(=O)NCCC(N)=N	InChI=1S/C22H27N9O4/c1-29-9-13(26-12-32)6-17(29)21(34)28-15-8-18(31(3)11-15)22(35)27-14-7-16(30(2)10-14)20(33)25-5-4-19(23)24/h6-12H,4-5H2,1-3H3,(H3,23,24)(H,25,33)(H,26,32)(H,27,35)(H,28,34)	UPBAOYRENQEPJO-UHFFFAOYSA-N	3553.0	636-47-5	True	False	False	False	False	True	Compound	
3584	terazosin	COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N1CCN(CC1)C(=O)C1CCCO1	InChI=1S/C19H25N5O4/c1-26-15-10-12-13(11-16(15)27-2)21-19(22-17(12)20)24-7-5-23(6-8-24)18(25)14-4-3-9-28-14/h10-11,14H,3-9H2,1-2H3,(H2,20,21,22)	VCKUSRYTPJJLNI-UHFFFAOYSA-N	3584.0	63590-64-7	True	False	False	False	False	True	Compound	
3604	thyropropic acid	OC(=O)CCC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1	InChI=1S/C15H11I3O4/c16-10-7-9(2-3-13(10)19)22-15-11(17)5-8(6-12(15)18)1-4-14(20)21/h2-3,5-7,19H,1,4H2,(H,20,21)	VRORTNGXAKZJML-UHFFFAOYSA-N	3604.0	51-26-3	True	False	False	False	False	True	Compound	
3611	tiratricol	OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1	InChI=1S/C14H9I3O4/c15-9-6-8(1-2-12(9)18)21-14-10(16)3-7(4-11(14)17)5-13(19)20/h1-4,6,18H,5H2,(H,19,20)	UOWZUVNAGUAEQC-UHFFFAOYSA-N	3611.0	51-24-1	True	False	False	False	False	True	Compound	
3631	triclosan	OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1	InChI=1S/C12H7Cl3O2/c13-7-1-3-11(9(15)5-7)17-12-4-2-8(14)6-10(12)16/h1-6,16H	XEFQLINVKFYRCS-UHFFFAOYSA-N	3631.0	3380-34-5	True	False	False	False	False	True	Compound	
3639	uridine triphosphate	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O	InChI=1S/C9H15N2O15P3/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1	PGAVKCOVUIYSFO-XVFCMESISA-N	3639.0	63-39-8	True	True	False	True	False	True	Compound	
3642	vildagliptin	OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N	InChI=1S/C17H25N3O2/c18-9-14-2-1-3-20(14)15(21)10-19-16-5-12-4-13(6-16)8-17(22,7-12)11-16/h12-14,19,22H,1-8,10-11H2/t12?,13?,14-,16?,17?/m0/s1	SYOKIDBDQMKNDQ-XWTIBIIYSA-N	3642.0	274901-16-5	True	False	False	False	False	True	Compound	
3643	vincamine	CC[C@@]12CCCN3CCC4=C([C@H]13)N(C1=CC=CC=C41)[C@](O)(C2)C(=O)OC	InChI=1S/C21H26N2O3/c1-3-20-10-6-11-22-12-9-15-14-7-4-5-8-16(14)23(17(15)18(20)22)21(25,13-20)19(24)26-2/h4-5,7-8,18,25H,3,6,9-13H2,1-2H3/t18-,20+,21+/m1/s1	RXPRRQLKFXBCSJ-GIVPXCGWSA-N	3643.0	1617-90-9	True	False	False	False	False	True	Compound	
3652	xanomeline	CCCCCCOC1=NSN=C1C1=CCCN(C)C1	InChI=1S/C14H23N3OS/c1-3-4-5-6-10-18-14-13(15-19-16-14)12-8-7-9-17(2)11-12/h8H,3-7,9-11H2,1-2H3	JOLJIIDDOBNFHW-UHFFFAOYSA-N	3652.0	131986-45-3	True	False	False	False	False	True	Compound	
3659	yohimbine	COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCC4=C(NC5=C4C=CC=C5)[C@@H]3C[C@H]12	InChI=1S/C21H26N2O3/c1-26-21(25)19-15-10-17-20-14(13-4-2-3-5-16(13)22-20)8-9-23(17)11-12(15)6-7-18(19)24/h2-5,12,15,17-19,22,24H,6-11H2,1H3/t12-,15-,17-,18-,19+/m0/s1	BLGXFZZNTVWLAY-SCYLSFHTSA-N	3659.0	146-48-5	True	False	False	False	False	True	Compound	
3855	docosanoic acid	CCCCCCCCCCCCCCCCCCCCCC(O)=O	InChI=1S/C22H44O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h2-21H2,1H3,(H,23,24)	UKMSUNONTOPOIO-UHFFFAOYSA-N	3855.0	112-85-6	True	False	False	False	False	True	Compound	
3920	dexamethasone phosphate	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(O)(O)=O	InChI=1S/C22H30FO8P/c1-12-8-16-15-5-4-13-9-14(24)6-7-19(13,2)21(15,23)17(25)10-20(16,3)22(12,27)18(26)11-31-32(28,29)30/h6-7,9,12,15-17,25,27H,4-5,8,10-11H2,1-3H3,(H2,28,29,30)/t12-,15+,16+,17+,19+,20+,21+,22+/m1/s1	VQODGRNSFPNSQE-CXSFZGCWSA-N	3920.0	2392-39-4	True	False	False	False	False	True	Compound	
3927	androstanolone	C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O	InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1	NVKAWKQGWWIWPM-ABEVXSGRSA-N	3927.0	521-18-6	True	False	False	False	False	True	Compound	
3952	guanabenz	NC(=N)N\N=C\C1=C(Cl)C=CC=C1Cl	InChI=1S/C8H8Cl2N4/c9-6-2-1-3-7(10)5(6)4-13-14-8(11)12/h1-4H,(H4,11,12,14)/b13-4+	WDZVGELJXXEGPV-YIXHJXPBSA-N	3952.0	5051-62-7	True	False	False	False	False	True	Compound	
4055	baicalin	O[C@@H]1[C@@H](O)[C@H](OC2=C(O)C(O)=C3C(=O)C=C(OC3=C2)C2=CC=CC=C2)O[C@@H]([C@H]1O)C(O)=O	InChI=1S/C21H18O11/c22-9-6-10(8-4-2-1-3-5-8)30-11-7-12(14(23)15(24)13(9)11)31-21-18(27)16(25)17(26)19(32-21)20(28)29/h1-7,16-19,21,23-27H,(H,28,29)/t16-,17-,18+,19-,21+/m0/s1	IKIIZLYTISPENI-ZFORQUDYSA-N	4055.0	21967-41-9	True	False	False	False	False	True	Compound	
4063	tirilazad	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(CC1)C1=NC(=NC(=C1)N1CCCC1)N1CCCC1	InChI=1S/C38H52N6O2/c1-26-22-31-29-9-8-27-23-28(45)10-12-37(27,2)30(29)11-13-38(31,3)35(26)32(46)25-41-18-20-43(21-19-41)34-24-33(42-14-4-5-15-42)39-36(40-34)44-16-6-7-17-44/h10-12,23-24,26,29,31,35H,4-9,13-22,25H2,1-3H3/t26-,29-,31+,35-,37+,38+/m1/s1	RBKASMJPSJDQKY-RBFSKHHSSA-N	4063.0	110101-66-1	True	False	False	False	False	True	Compound	
4114	saxagliptin	N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2	InChI=1S/C18H25N3O2/c19-8-13-2-12-3-14(12)21(13)16(22)15(20)17-4-10-1-11(5-17)7-18(23,6-10)9-17/h10-15,23H,1-7,9,20H2/t10?,11?,12-,13+,14+,15-,17?,18?/m1/s1	QGJUIPDUBHWZPV-SGTAVMJGSA-N	4114.0	361442-04-8	True	False	False	False	False	True	Compound	
4115	asenapine	CN1CC2C(C1)C1=C(OC3=C2C=CC=C3)C=CC(Cl)=C1	InChI=1S/C17H16ClNO/c1-19-9-14-12-4-2-3-5-16(12)20-17-7-6-11(18)8-13(17)15(14)10-19/h2-8,14-15H,9-10H2,1H3	VSWBSWWIRNCQIJ-UHFFFAOYSA-N	4115.0	65576-45-6	True	False	False	False	False	True	Compound	
4117	pralatrexate	NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1	InChI=1S/C23H23N7O5/c1-2-3-14(10-15-11-26-20-18(27-15)19(24)29-23(25)30-20)12-4-6-13(7-5-12)21(33)28-16(22(34)35)8-9-17(31)32/h1,4-7,11,14,16H,3,8-10H2,(H,28,33)(H,31,32)(H,34,35)(H4,24,25,26,29,30)/t14?,16-/m0/s1	OGSBUKJUDHAQEA-WMCAAGNKSA-N	4117.0	146464-95-1	True	False	False	False	False	True	Compound	
4118	pazopanib	CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=NC(NC2=CC(=C(C)C=C2)S(N)(=O)=O)=NC=C1	InChI=1S/C21H23N7O2S/c1-13-5-6-15(11-19(13)31(22,29)30)24-21-23-10-9-20(25-21)27(3)16-7-8-17-14(2)28(4)26-18(17)12-16/h5-12H,1-4H3,(H2,22,29,30)(H,23,24,25)	CUIHSIWYWATEQL-UHFFFAOYSA-N	4118.0	444731-52-6	True	False	False	False	False	True	Compound	
4119	romidepsin	C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C	InChI=1S/C24H36N4O6S2/c1-6-16-21(30)28-20(14(4)5)24(33)34-15-9-7-8-10-35-36-12-17(22(31)25-16)26-23(32)19(13(2)3)27-18(29)11-15/h6-7,9,13-15,17,19-20H,8,10-12H2,1-5H3,(H,25,31)(H,26,32)(H,27,29)(H,28,30)/b9-7+,16-6-/t15-,17-,19-,20+/m1/s1	OHRURASPPZQGQM-GCCNXGTGSA-N	4119.0	128517-07-7	True	False	False	False	False	True	Compound	
4124	vorinostat	ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1	InChI=1S/C14H20N2O3/c17-13(15-12-8-4-3-5-9-12)10-6-1-2-7-11-14(18)16-19/h3-5,8-9,19H,1-2,6-7,10-11H2,(H,15,17)(H,16,18)	WAEXFXRVDQXREF-UHFFFAOYSA-N	4124.0	149647-78-9	True	False	False	False	False	True	Compound	
4138	gentian violet	CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C	InChI=1S/C25H30N3/c1-26(2)22-13-7-19(8-14-22)25(20-9-15-23(16-10-20)27(3)4)21-11-17-24(18-12-21)28(5)6/h7-18H,1-6H3/q+1	LGLFFNDHMLKUMI-UHFFFAOYSA-N	4138.0	548-62-9	True	False	False	False	False	True	Compound	
4146	testosterone propionate	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	InChI=1S/C22H32O3/c1-4-20(24)25-19-8-7-17-16-6-5-14-13-15(23)9-11-21(14,2)18(16)10-12-22(17,19)3/h13,16-19H,4-12H2,1-3H3/t16-,17-,18-,19-,21-,22-/m0/s1	PDMMFKSKQVNJMI-BLQWBTBKSA-N	4146.0	57-85-2	True	False	False	False	False	True	Compound	
4151	silodosin	C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F	InChI=1S/C25H32F3N3O4/c1-17(30-8-12-34-21-5-2-3-6-22(21)35-16-25(26,27)28)13-18-14-19-7-10-31(9-4-11-32)23(19)20(15-18)24(29)33/h2-3,5-6,14-15,17,30,32H,4,7-13,16H2,1H3,(H2,29,33)/t17-/m1/s1	PNCPYILNMDWPEY-QGZVFWFLSA-N	4151.0	160970-54-7	True	False	False	False	False	True	Compound	
4172	boceprevir	CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C	InChI=1S/C27H45N5O5/c1-25(2,3)20(30-24(37)31-26(4,5)6)23(36)32-13-15-17(27(15,7)8)18(32)22(35)29-16(19(33)21(28)34)12-14-10-9-11-14/h14-18,20H,9-13H2,1-8H3,(H2,28,34)(H,29,35)(H2,30,31,37)/t15-,16?,17-,18-,20+/m0/s1	LHHCSNFAOIFYRV-DOVBMPENSA-N	4172.0	394730-60-0	True	False	False	False	False	True	Compound	
4173	telaprevir	CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=CN=CC=N1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	InChI=1S/C36H53N7O6/c1-5-10-25(29(44)34(48)39-23-15-16-23)40-33(47)28-24-14-9-13-22(24)20-43(28)35(49)30(36(2,3)4)42-32(46)27(21-11-7-6-8-12-21)41-31(45)26-19-37-17-18-38-26/h17-19,21-25,27-28,30H,5-16,20H2,1-4H3,(H,39,48)(H,40,47)(H,41,45)(H,42,46)/t22-,24-,25-,27-,28-,30+/m0/s1	BBAWEDCPNXPBQM-GDEBMMAJSA-N	4173.0	402957-28-2	True	False	False	False	False	True	Compound	
4175	linagliptin	CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=CC=CC=C3C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1	InChI=1S/C25H28N8O2/c1-4-5-13-32-21-22(29-24(32)31-12-8-9-17(26)14-31)30(3)25(35)33(23(21)34)15-20-27-16(2)18-10-6-7-11-19(18)28-20/h6-7,10-11,17H,8-9,12-15,26H2,1-3H3/t17-/m1/s1	LTXREWYXXSTFRX-QGZVFWFLSA-N	4175.0	668270-12-0	True	False	False	False	False	True	Compound	
4178	vandetanib	COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1	InChI=1S/C22H24BrFN4O2/c1-28-7-5-14(6-8-28)12-30-21-11-19-16(10-20(21)29-2)22(26-13-25-19)27-18-4-3-15(23)9-17(18)24/h3-4,9-11,13-14H,5-8,12H2,1-2H3,(H,25,26,27)	UHTHHESEBZOYNR-UHFFFAOYSA-N	4178.0	443913-73-3	True	False	False	False	False	True	Compound	
4184	ticagrelor	CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1	InChI=1S/C23H28F2N6O4S/c1-2-7-36-23-27-21(26-15-9-12(15)11-3-4-13(24)14(25)8-11)18-22(28-23)31(30-29-18)16-10-17(35-6-5-32)20(34)19(16)33/h3-4,8,12,15-17,19-20,32-34H,2,5-7,9-10H2,1H3,(H,26,27,28)/t12-,15+,16+,17-,19-,20+/m0/s1	OEKWJQXRCDYSHL-FNOIDJSQSA-N	4184.0	274693-27-5	True	False	False	False	False	True	Compound	
4187	crizotinib	C[C@@H](OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl	InChI=1S/C21H22Cl2FN5O/c1-12(19-16(22)2-3-17(24)20(19)23)30-18-8-13(9-27-21(18)25)14-10-28-29(11-14)15-4-6-26-7-5-15/h2-3,8-12,15,26H,4-7H2,1H3,(H2,25,27)/t12-/m1/s1	KTEIFNKAUNYNJU-GFCCVEGCSA-N	4187.0	877399-52-5	True	False	False	False	False	True	Compound	
4189	hydroxyprogesterone caproate	CCCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O	InChI=1S/C27H40O4/c1-5-6-7-8-24(30)31-27(18(2)28)16-13-23-21-10-9-19-17-20(29)11-14-25(19,3)22(21)12-15-26(23,27)4/h17,21-23H,5-16H2,1-4H3/t21-,22+,23+,25+,26+,27+/m1/s1	DOMWKUIIPQCAJU-LJHIYBGHSA-N	4189.0	630-56-8	True	False	False	False	False	True	Compound	
4190	ruxolitinib	N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1	InChI=1S/C17H18N6/c18-7-5-15(12-3-1-2-4-12)23-10-13(9-22-23)16-14-6-8-19-17(14)21-11-20-16/h6,8-12,15H,1-5H2,(H,19,20,21)/t15-/m1/s1	HFNKQEVNSGCOJV-OAHLLOKOSA-N	4190.0	941678-49-5	True	False	False	False	False	True	Compound	
4191	fesoterodine	CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C	InChI=1S/C26H37NO3/c1-18(2)26(29)30-25-13-12-21(17-28)16-24(25)23(22-10-8-7-9-11-22)14-15-27(19(3)4)20(5)6/h7-13,16,18-20,23,28H,14-15,17H2,1-6H3/t23-/m1/s1	DCCSDBARQIPTGU-HSZRJFAPSA-N	4191.0	286930-02-7	True	False	False	False	False	True	Compound	
4192	tafamidis	OC(=O)C1=CC2=C(C=C1)N=C(O2)C1=CC(Cl)=CC(Cl)=C1	InChI=1S/C14H7Cl2NO3/c15-9-3-8(4-10(16)6-9)13-17-11-2-1-7(14(18)19)5-12(11)20-13/h1-6H,(H,18,19)	TXEIIPDJKFWEEC-UHFFFAOYSA-N	4192.0	594839-88-0	True	False	False	False	False	True	Compound	
4209	prazosin	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1	InChI=1S/C19H21N5O4/c1-26-15-10-12-13(11-16(15)27-2)21-19(22-17(12)20)24-7-5-23(6-8-24)18(25)14-4-3-9-28-14/h3-4,9-11H,5-8H2,1-2H3,(H2,20,21,22)	IENZQIKPVFGBNW-UHFFFAOYSA-N	4209.0	19216-56-9	True	False	False	False	False	True	Compound	
4211	acetic acid	CC(O)=O	InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)	QTBSBXVTEAMEQO-UHFFFAOYSA-N	4211.0	64-19-7	True	False	False	False	False	True	Compound	
4220	telbivudine	CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O	InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)/t6-,7+,8+/m1/s1	IQFYYKKMVGJFEH-CSMHCCOUSA-N	4220.0	3424-98-4	False	True	False	True	False	False	Compound	
4225	axitinib	CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1	InChI=1S/C22H18N4OS/c1-23-22(27)18-7-2-3-8-21(18)28-16-10-11-17-19(25-26-20(17)14-16)12-9-15-6-4-5-13-24-15/h2-14H,1H3,(H,23,27)(H,25,26)/b12-9+	RITAVMQDGBJQJZ-FMIVXFBMSA-N	4225.0	319460-85-0	True	False	False	False	False	True	Compound	
4226	ingenol mebutate	C\C=C(\C)C(=O)O[C@H]1C(C)=C[C@@]23[C@H](C)C[C@@H]4[C@H]([C@H](C=C(CO)[C@@H](O)[C@]12O)C3=O)C4(C)C	InChI=1S/C25H34O6/c1-7-12(2)22(29)31-21-13(3)10-24-14(4)8-17-18(23(17,5)6)16(20(24)28)9-15(11-26)19(27)25(21,24)30/h7,9-10,14,16-19,21,26-27,30H,8,11H2,1-6H3/b12-7-/t14-,16+,17-,18+,19-,21+,24+,25+/m1/s1	VDJHFHXMUKFKET-WDUFCVPESA-N	4226.0	75567-37-2	True	False	False	False	False	True	Compound	
