drug_name	host_protein	action_type	p_chembl	metadata	is_experimental	data_source	abbreviated_data_source	acquisition_method	prioritized_for_pathway_analysis	do_ppi_expansion	source_specific_score_type	directed	source_specific_score	edge_label
pyrimethamine	SLC47A1	inhibitor	7.1	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pyrimethamine_SLC47A1
pyrithione	GFER	unknown	6.360000133514401	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pyrithione_GFER
quercetin	ABCC1	unknown	5.62	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_ABCC1
quercetin	AKT1	unknown	5.27	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_AKT1
quercetin	BACE1	unknown	4.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_BACE1
quercetin	CDK1	unknown	6.35	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_CDK1
quercetin	CDK2	unknown	4.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_CDK2
quercetin	DPP4	unknown	4.49	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_DPP4
quercetin	FLT3	unknown	6.23	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_FLT3
quercetin	GSK3B	unknown	5.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_GSK3B
quercetin	MPO	unknown	5.9	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_MPO
quercetin	PIM1	unknown	7.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_PIM1
quercetin	PTPN1	unknown	4.63	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_PTPN1
quercetin	SRC	unknown	6.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quercetin_SRC
quetiapine	ADRA1D	unknown	7.457174573	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quetiapine_ADRA1D
quetiapine	CHRM2	unknown	6.03693962097168	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quetiapine_CHRM2
quetiapine	SIGMAR1	unknown	6.01596802	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quetiapine_SIGMAR1
quinidine	CHRM2	unknown	8.124938737	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quinidine_CHRM2
quinidine	SCN3B	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quinidine_SCN3B
quinidine	SCN4B	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quinidine_SCN4B
quinidine	SLC47A1	unknown	4.95	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quinidine_SLC47A1
quizartinib	FLT3	inhibitor	8.796	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	quizartinib_FLT3
racepinefrine	ADRA1D	agonist	6.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	racepinefrine_ADRA1D
radotinib	ABL1	inhibitor	7.514278411865231	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	radotinib_ABL1
raloxifene	ADRA1D	unknown	6.320572103	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	raloxifene_ADRA1D
raloxifene	SIGMAR1	unknown	7.42	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	raloxifene_SIGMAR1
raltitrexed	DHFR	unknown	4.6778	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	raltitrexed_DHFR
ranibizumab	VEGFA	antibody binding	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ranibizumab_VEGFA
ranitidine	SLC47A1	unknown	5.08	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ranitidine_SLC47A1
regadenoson	ADORA1	unknown||unknown	4.3979||nan	is_activity_known:True||Chemical space:NHC	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_nhc	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	regadenoson_ADORA1
remdesivir	POLA	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	remdesivir_POLA
remdesivir	TMIGD3	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	remdesivir_TMIGD3
remoxipride	SIGMAR1	unknown	7.26	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	remoxipride_SIGMAR1
reteplase	PLG	activator	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	reteplase_PLG
retinol	ALDH1A1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	retinol_ALDH1A1
revefenacin	CHRM2	antagonist	9.52	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	revefenacin_CHRM2
ribavirin	ADK	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ribavirin_ADK
ribavirin	IMPDH2	inhibitor	6.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ribavirin_IMPDH2
ribociclib	CDK4	inhibitor	8.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ribociclib_CDK4
rimantadine	SLC47A1	unknown	5.14	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	rimantadine_SLC47A1
ripasudil	ROCK1	inhibitor	7.2924299240112305	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ripasudil_ROCK1
risperidone	ADRA1D	antagonist	7.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	risperidone_ADRA1D
risperidone	CHRM2	unknown	5.43179845809937	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	risperidone_CHRM2
risperidone	SIGMAR1	unknown	5.37	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	risperidone_SIGMAR1
risperidone	SLC47A1	unknown	5.8	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	risperidone_SLC47A1
ritonavir	SLC47A1	unknown	7.1	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ritonavir_SLC47A1
romidepsin	HDAC2	unknown	7.3279	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	romidepsin_HDAC2
rosiglitazone	PPARG	agonist	7.04	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	rosiglitazone_PPARG
ruboxistaurin	AKT2	unknown	5.06	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_AKT2
ruboxistaurin	CDK4	unknown	6.55	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_CDK4
ruboxistaurin	CDK7	unknown	5.77	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_CDK7
ruboxistaurin	CIT	unknown	5.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_CIT
ruboxistaurin	CSNK2A2	unknown	5.47	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_CSNK2A2
ruboxistaurin	DYRK1A	unknown	6.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_DYRK1A
ruboxistaurin	FLT3	unknown	6.89	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_FLT3
ruboxistaurin	GSK3B	unknown	5.59	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_GSK3B
ruboxistaurin	MAP4K1	unknown	5.59	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_MAP4K1
ruboxistaurin	MARK2	unknown	5.64	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_MARK2
ruboxistaurin	PIM1	unknown	7.3	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_PIM1
ruboxistaurin	PRKACA	unknown	5.27	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_PRKACA
ruboxistaurin	PRKCD	unknown	8.44	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_PRKCD
ruboxistaurin	RPS6KA1	unknown	6.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_RPS6KA1
ruboxistaurin	RPS6KA4	unknown	5.21	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_RPS6KA4
ruboxistaurin	TBK1	unknown	6.01	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruboxistaurin_TBK1
ruxolitinib	ABL1	unknown	5.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_ABL1
ruxolitinib	CDK7	unknown	5.48	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_CDK7
ruxolitinib	CSNK2A2	unknown	5.48	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_CSNK2A2
ruxolitinib	DYRK1A	unknown	6.04	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_DYRK1A
ruxolitinib	IKBKB	unknown	5.64	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_IKBKB
ruxolitinib	MAP3K1	unknown	5.38	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_MAP3K1
ruxolitinib	MAPK8	unknown	5.32	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_MAPK8
ruxolitinib	MARK2	unknown	6.18	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_MARK2
ruxolitinib	RET	unknown	6.72	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_RET
ruxolitinib	ROCK1	unknown	7.22	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_ROCK1
ruxolitinib	RPS6KA1	unknown	6.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_RPS6KA1
ruxolitinib	RPS6KA4	unknown	6.47	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_RPS6KA4
ruxolitinib	TBK1	unknown	5.77	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ruxolitinib_TBK1
sabcomeline	CHRM2	unknown	6.74	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sabcomeline_CHRM2
saquinavir	ABCC1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	saquinavir_ABCC1
saroglitazar	PPARG	agonist	8.52287864685059	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	saroglitazar_PPARG
saxagliptin	DPP4	inhibitor	9.22	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	saxagliptin_DPP4
scopolamine	CHRM2	unknown	8.86	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	scopolamine_CHRM2
scopolamine butylbromide	CHRM2	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	scopolamine butylbromide_CHRM2
sertraline	CHRM2	unknown	5.677780628204349	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sertraline_CHRM2
sertraline	SIGMAR1	unknown	7.24	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sertraline_SIGMAR1
sildenafil	ADORA1	unknown	6.059981845	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sildenafil_ADORA1
silodosin	ADRA1D	antagonist	8.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	silodosin_ADRA1D
sirolimus	EIF4E	unknown	9.3	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sirolimus_EIF4E
sirolimus	SLC28A1	unknown	6.430509046	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sirolimus_SLC28A1
sitagliptin	DPP4	inhibitor	7.774	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sitagliptin_DPP4
sitosterol	DPP4	unknown	4.53999996185303	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sitosterol_DPP4
sitosterol	NFKB1	unknown	5.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sitosterol_NFKB1
sodium aurothiomalate	CTSL	unknown	4.05	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sodium aurothiomalate_CTSL
solifenacin	CHRM2	antagonist	6.24	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	solifenacin_CHRM2
sorafenib	ABL1	unknown	6.89	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_ABL1
sorafenib	CDK2	unknown	5.06	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_CDK2
sorafenib	CDK7	unknown	6.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_CDK7
sorafenib	CDK8	unknown	6.51	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_CDK8
sorafenib	CIT	unknown	5.21	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_CIT
sorafenib	CSK	unknown	5.54	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_CSK
sorafenib	FLT1	inhibitor	7.51	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_FLT1
sorafenib	FLT3	inhibitor	8.35	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_FLT3
sorafenib	MAP4K1	unknown	5.32	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_MAP4K1
sorafenib	MAPK1	unknown	6.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_MAPK1
sorafenib	MAPK14	unknown	6.59	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_MAPK14
sorafenib	MAPK3	unknown	7.74	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_MAPK3
sorafenib	RET	inhibitor	8.13	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_RET
sorafenib	SRC	unknown	6.41	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sorafenib_SRC
spiperone	ADRA1D	antagonist	8.1	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	spiperone_ADRA1D
spiperone	SIGMAR1	unknown	6.02	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	spiperone_SIGMAR1
spironolactone	AR	unknown	7.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	spironolactone_AR
spironolactone	SLC47A1	unknown	4.73	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	spironolactone_SLC47A1
stallimycin	HRAS	unknown	6.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	stallimycin_HRAS
stanozolol	AR	agonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	stanozolol_AR
stearic acid	PPARG	unknown	4.52	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	stearic acid_PPARG
strychnine	CHRM2	allosteric modulator	5.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	strychnine_CHRM2
sulfacetamide	DHFR	unknown	4.74	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sulfacetamide_DHFR
sulfadiazine	SLC5A7	unknown	4.24	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sulfadiazine_SLC5A7
sulfasalazine	MAPK1	unknown	5.1984590939999995	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sulfasalazine_MAPK1
sulfinpyrazone	ABCC1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sulfinpyrazone_ABCC1
suloctidil	SIGMAR1	unknown	7.307153081	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	suloctidil_SIGMAR1
sumatriptan	SLC47A1	unknown	5.17	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sumatriptan_SLC47A1
sunitinib	ABL1	unknown	7.26	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_ABL1
sunitinib	AKT2	unknown	5.57	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_AKT2
sunitinib	CDK4	unknown	5.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_CDK4
sunitinib	CDK7	unknown	6.48	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_CDK7
sunitinib	CHUK	unknown	6.28	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_CHUK
sunitinib	CIT	unknown	5.41	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_CIT
sunitinib	CSNK2A2	unknown	6.8	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_CSNK2A2
sunitinib	DYRK1A	unknown	6.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_DYRK1A
sunitinib	EIF2AK4	unknown	6.74	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_EIF2AK4
sunitinib	FLT1	inhibitor	7.22914791107178	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_FLT1
sunitinib	FLT3	inhibitor	9.66	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_FLT3
sunitinib	MAP4K1	unknown	7.8	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_MAP4K1
sunitinib	MARK1	unknown	5.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_MARK1
sunitinib	MARK2	unknown	6.51	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_MARK2
sunitinib	MARK3	unknown	6.39	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_MARK3
sunitinib	PRKD1	unknown	6.51	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_PRKD1
sunitinib	RET	inhibitor	8.8	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_RET
sunitinib	RIPK1	unknown	6.43	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_RIPK1
sunitinib	ROCK1	unknown	6.34	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_ROCK1
sunitinib	RPS6KA1	unknown	7.02	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_RPS6KA1
sunitinib	RPS6KA4	unknown	7.02	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_RPS6KA4
sunitinib	SRC	unknown	5.68	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_SRC
sunitinib	TBK1	unknown	6.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	sunitinib_TBK1
suramin	P2RX3	unknown	5.962573502000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	suramin_P2RX3
suramin	P2RX4	unknown	6.749336081	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	suramin_P2RX4
suramin	P2RY2	antagonist	4.3	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	suramin_P2RY2
suramin	SIRT1	unknown	6.52	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	suramin_SIRT1
suramin	SIRT2	unknown	5.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	suramin_SIRT2
suramin	SIRT5	unknown	4.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	suramin_SIRT5
tacrine	ADRA1D	unknown	5.9535048360000005	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tacrine_ADRA1D
tacrolimus	FKBP10	unknown	9.02	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tacrolimus_FKBP10
tafamidis	TTR	binding agent	6.812	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tafamidis_TTR
talipexole	ADRA1D	unknown	5.900000095367429	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	talipexole_ADRA1D
tamoxifen	ADORA1	unknown	4.85811145	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tamoxifen_ADORA1
tamoxifen	ADRA1D	unknown	5.611011215	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tamoxifen_ADRA1D
tamoxifen	CHRM2	unknown	5.557363474	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tamoxifen_CHRM2
tamoxifen	ERBB2	unknown	5.5303252270000005	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tamoxifen_ERBB2
tamoxifen	SIGMAR1	unknown	7.5	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tamoxifen_SIGMAR1
tamsulosin	ADRA1D	unknown	10.24	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tamsulosin_ADRA1D
tannic acid	MAPK1	unknown	6.73000001907349	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tannic acid_MAPK1
tannic acid	MAPK14	unknown	6.42999982833862	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tannic acid_MAPK14
tannic acid	MAPK3	unknown	5.389999866485599	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tannic acid_MAPK3
tecadenoson	ADORA1	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	tecadenoson_ADORA1
teicoplanin aglycone	CTSL	inhibitor	5.78	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	teicoplanin aglycone_CTSL
telaprevir	CTSA	inhibitor	7.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	telaprevir_CTSA
telaprevir	CTSL	unknown	5.46	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	telaprevir_CTSL
telaprevir	PLG	unknown	5.06	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	telaprevir_PLG
telbivudine	ADORA1	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	telbivudine_ADORA1
telmisartan	PPARG	unknown	5.82	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	telmisartan_PPARG
telmisartan	SLC47A1	unknown	4.75	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	telmisartan_SLC47A1
tenecteplase	PLG	activator	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	tenecteplase_PLG
teneligliptin	DPP4	inhibitor	9.43179798126221	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	teneligliptin_DPP4
terazosin	ADRA1D	antagonist	9.2	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	terazosin_ADRA1D
