source_node	target_node	p_chembl	action_type	is_activity_known	source	data_origin	priority	relationship	edge_label	is_in_drugcentral	is_in_jdti	comment	pmids	metadata	struct_id	drug_name
4184	SLC29A1	7.3	inhibitor	True	DrugCentral	Web download	0	DTI	4184_SLC29A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4184	ticagrelor
4187	ABL1	8.0	unknown	True	DrugCentral	Web download	0	DTI	4187_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	ACVR1B	6.07	unknown	True	DrugCentral	Web download	0	DTI	4187_ACVR1B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	CDK7	6.48	unknown	True	DrugCentral	Web download	0	DTI	4187_CDK7	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	COQ8B	5.96	unknown	True	DrugCentral	Web download	0	DTI	4187_COQ8B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	FLT1	5.64	unknown	True	DrugCentral	Web download	0	DTI	4187_FLT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	FLT3	6.68	unknown	True	DrugCentral	Web download	0	DTI	4187_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	IKBKB	5.26	unknown	True	DrugCentral	Web download	0	DTI	4187_IKBKB	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	LCK	7.52	unknown	True	DrugCentral	Web download	0	DTI	4187_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	MAP3K1	5.96	unknown	True	DrugCentral	Web download	0	DTI	4187_MAP3K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	MAP4K1	7.41	unknown	True	DrugCentral	Web download	0	DTI	4187_MAP4K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	NEK9	6.1	unknown	True	DrugCentral	Web download	0	DTI	4187_NEK9	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	PRKD1	6.0	unknown	True	DrugCentral	Web download	0	DTI	4187_PRKD1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	RET	5.89	unknown	True	DrugCentral	Web download	0	DTI	4187_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	RIPK1	5.8	unknown	True	DrugCentral	Web download	0	DTI	4187_RIPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	ROCK1	5.43	unknown	True	DrugCentral	Web download	0	DTI	4187_ROCK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	SRC	6.25	unknown	True	DrugCentral	Web download	0	DTI	4187_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	TBK1	6.16	unknown	True	DrugCentral	Web download	0	DTI	4187_TBK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4187	TGFBR1	6.0	unknown	True	DrugCentral	Web download	0	DTI	4187_TGFBR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4187	crizotinib
4189	MAPK3	5.500725417999999	unknown	True	DrugCentral	Web download	0	DTI	4189_MAPK3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4189	hydroxyprogesterone caproate
4190	ABL1	5.96	unknown	True	DrugCentral	Web download	0	DTI	4190_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	CDK7	5.48	unknown	True	DrugCentral	Web download	0	DTI	4190_CDK7	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	CSNK2A2	5.48	unknown	True	DrugCentral	Web download	0	DTI	4190_CSNK2A2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	DYRK1A	6.04	unknown	True	DrugCentral	Web download	0	DTI	4190_DYRK1A	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	IKBKB	5.64	unknown	True	DrugCentral	Web download	0	DTI	4190_IKBKB	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	MAP3K1	5.38	unknown	True	DrugCentral	Web download	0	DTI	4190_MAP3K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	MAPK8	5.32	unknown	True	DrugCentral	Web download	0	DTI	4190_MAPK8	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	MARK2	6.18	unknown	True	DrugCentral	Web download	0	DTI	4190_MARK2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	RET	6.72	unknown	True	DrugCentral	Web download	0	DTI	4190_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	ROCK1	7.22	unknown	True	DrugCentral	Web download	0	DTI	4190_ROCK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	RPS6KA1	6.92	unknown	True	DrugCentral	Web download	0	DTI	4190_RPS6KA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	RPS6KA4	6.47	unknown	True	DrugCentral	Web download	0	DTI	4190_RPS6KA4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4190	TBK1	5.77	unknown	True	DrugCentral	Web download	0	DTI	4190_TBK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4190	ruxolitinib
4191	CHRM2	6.401	antagonist	True	DrugCentral	Web download	0	DTI	4191_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4191	fesoterodine
4192	TTR	6.812	binding agent	True	DrugCentral	Web download	0	DTI	4192_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4192	tafamidis
4209	ADRA1D	9.7	inverse agonist	True	DrugCentral	Web download	0	DTI	4209_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4209	prazosin
4209	NQO2	8.11	unknown	True	DrugCentral	Web download	0	DTI	4209_NQO2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4209	prazosin
4209	SLC47A1	5.8	unknown	True	DrugCentral	Web download	0	DTI	4209_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4209	prazosin
4211	LCK	6.19	unknown	True	DrugCentral	Web download	0	DTI	4211_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4211	acetic acid
4220	ADORA1	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	4220_ADORA1	False	True			orig_direction_jdti:manually_assigned_drug_to_target	4220	telbivudine
4225	ABL1	8.82	unknown	True	DrugCentral	Web download	0	DTI	4225_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4225	CSK	5.96	unknown	True	DrugCentral	Web download	0	DTI	4225_CSK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4225	CSNK2A2	5.55	unknown	True	DrugCentral	Web download	0	DTI	4225_CSNK2A2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4225	FLT1	8.24	inhibitor	True	DrugCentral	Web download	0	DTI	4225_FLT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4225	FLT3	7.51	unknown	True	DrugCentral	Web download	0	DTI	4225_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4225	LCK	5.57	unknown	True	DrugCentral	Web download	0	DTI	4225_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4225	MAP4K1	6.48	unknown	True	DrugCentral	Web download	0	DTI	4225_MAP4K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4225	MAPK8	5.41	unknown	True	DrugCentral	Web download	0	DTI	4225_MAPK8	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4225	RET	7.0	unknown	True	DrugCentral	Web download	0	DTI	4225_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4225	RIPK1	5.6	unknown	True	DrugCentral	Web download	0	DTI	4225_RIPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4225	axitinib
4226	PRKCA	6.19722604751587	unknown	True	DrugCentral	Web download	0	DTI	4226_PRKCA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4226	ingenol mebutate
4226	PRKCD	8.32790184020996	activator	True	DrugCentral	Web download	0	DTI	4226_PRKCD	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4226	ingenol mebutate
4226	PRKD1	7.5228786468505895	unknown	True	DrugCentral	Web download	0	DTI	4226_PRKD1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4226	ingenol mebutate
4265	DHFR	4.74	unknown	True	DrugCentral	Web download	0	DTI	4265_DHFR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4265	gentamicin
4285	APP	8.54	unknown	True	DrugCentral	Web download	0	DTI	4285_APP	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4285	Florbetapir F-18
4302	CHRM2	9.25	antagonist	True	DrugCentral	Web download	0	DTI	4302_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4302	glycopyrronium bromide
4314	CHRM2	5.7	agonist	True	DrugCentral	Web download	0	DTI	4314_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4314	aceclidine
4318	ABL1	6.64	unknown	True	DrugCentral	Web download	0	DTI	4318_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4318	afatinib
4318	CIT	5.54	unknown	True	DrugCentral	Web download	0	DTI	4318_CIT	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4318	afatinib
4318	DYRK1A	6.01	unknown	True	DrugCentral	Web download	0	DTI	4318_DYRK1A	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4318	afatinib
4318	ERBB2	8.3	inhibitor	True	DrugCentral	Web download	0	DTI	4318_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4318	afatinib
4318	FLT3	5.85	unknown	True	DrugCentral	Web download	0	DTI	4318_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4318	afatinib
4318	LCK	6.24	unknown	True	DrugCentral	Web download	0	DTI	4318_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4318	afatinib
4318	MAPK14	5.89	unknown	True	DrugCentral	Web download	0	DTI	4318_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4318	afatinib
4318	SRC	5.55	unknown	True	DrugCentral	Web download	0	DTI	4318_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4318	afatinib
4340	DPP4	9.0	inhibitor	True	DrugCentral	Web download	0	DTI	4340_DPP4	True	True			orig_direction_drugcentral:manually_assigned_drug_to_target;orig_direction_jdti:manually_assigned_drug_to_target	4340	alogliptin
4359	ABL1	10.54	inhibitor	True	DrugCentral	Web download	0	DTI	4359_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	CDK7	5.92	unknown	True	DrugCentral	Web download	0	DTI	4359_CDK7	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	CIT	5.62	unknown	True	DrugCentral	Web download	0	DTI	4359_CIT	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	CSK	7.49	unknown	True	DrugCentral	Web download	0	DTI	4359_CSK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	EIF2AK4	6.57	unknown	True	DrugCentral	Web download	0	DTI	4359_EIF2AK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	ERBB2	5.6	unknown	True	DrugCentral	Web download	0	DTI	4359_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	FLT3	6.0	unknown	True	DrugCentral	Web download	0	DTI	4359_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	LCK	9.23	unknown	True	DrugCentral	Web download	0	DTI	4359_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	MAP3K1	5.36	unknown	True	DrugCentral	Web download	0	DTI	4359_MAP3K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	MAP4K1	7.82	unknown	True	DrugCentral	Web download	0	DTI	4359_MAP4K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	PRKCD	5.8	unknown	True	DrugCentral	Web download	0	DTI	4359_PRKCD	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	RET	5.42	unknown	True	DrugCentral	Web download	0	DTI	4359_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	ROCK1	6.06	unknown	True	DrugCentral	Web download	0	DTI	4359_ROCK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	SRC	9.0	inhibitor	True	DrugCentral	Web download	0	DTI	4359_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4359	TBK1	6.6	unknown	True	DrugCentral	Web download	0	DTI	4359_TBK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4359	bosutinib
4376	CNGA2	5.6	blocker	True	DrugCentral	Web download	0	DTI	4376_CNGA2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4376	dequalinium
4376	PRKCA	4.96	unknown	True	DrugCentral	Web download	0	DTI	4376_PRKCA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4376	dequalinium
4390	ADORA1	9.22	antagonist	True	DrugCentral	Web download	0	DTI	4390_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4390	choline theophyllinate
4392	LCK	4.639236234	unknown	True	DrugCentral	Web download	0	DTI	4392_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4392	cisplatin
4392	MAPK3	5.334982175	unknown	True	DrugCentral	Web download	0	DTI	4392_MAPK3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4392	cisplatin
4401	SIGMAR1	5.53	unknown	True	DrugCentral	Web download	0	DTI	4401_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4401	casopitant
4411	ADRA1D	4.780546463	unknown	True	DrugCentral	Web download	0	DTI	4411_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4411	dexchlorpheniramine
4411	CHRM2	5.604324215	unknown	True	DrugCentral	Web download	0	DTI	4411_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4411	dexchlorpheniramine
4411	SIGMAR1	6.156767222	unknown	True	DrugCentral	Web download	0	DTI	4411_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4411	dexchlorpheniramine
4425	ERBB2	5.652279782999999	unknown	True	DrugCentral	Web download	0	DTI	4425_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4425	colistin
4426	ADORA1	9.22	antagonist	True	DrugCentral	Web download	0	DTI	4426_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4426	bufylline
4454	AR	3.0	agonist	False	DrugCentral	Web download	0	DTI	4454_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4454	testosterone cypionate
4482	ADRA1D	5.6	agonist	True	DrugCentral	Web download	0	DTI	4482_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4482	corbadrine
4484	CHRM2	10.1	unknown	True	DrugCentral	Web download	0	DTI	4484_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4484	aclidinium bromide
4508	ADRA1D	6.0	agonist	True	DrugCentral	Web download	0	DTI	4508_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4508	racepinefrine
4536	MAPK14	5.496481687	unknown	True	DrugCentral	Web download	0	DTI	4536_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4536	fenbendazole
4573	DHFR	6.11	unknown	True	DrugCentral	Web download	0	DTI	4573_DHFR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4573	iclaprim
4601	ABCC1	5.52	unknown	True	DrugCentral	Web download	0	DTI	4601_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4601	diosmetin
4605	IDE	4.269999980926509	unknown	True	DrugCentral	Web download	0	DTI	4605_IDE	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4605	tonzonium
4608	PTPN1	5.41	unknown	True	DrugCentral	Web download	0	DTI	4608_PTPN1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4608	trypan blue
4609	AR	3.0	agonist	False	DrugCentral	Web download	0	DTI	4609_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4609	testosterone enantate
4611	PPARG	4.52	unknown	True	DrugCentral	Web download	0	DTI	4611_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4611	stearic acid
4618	PPARG	5.7	unknown	True	DrugCentral	Web download	0	DTI	4618_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4618	linolenic acid
4628	AR	7.31	antagonist	True	DrugCentral	Web download	0	DTI	4628_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4628	enzalutamide
4633	SRC	6.68	unknown	True	DrugCentral	Web download	0	DTI	4633_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4633	trabectedin
4642	PPARG	4.52	unknown	True	DrugCentral	Web download	0	DTI	4642_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4642	dodecanoic acid
4682	HDAC2	9.19	inhibitor	True	DrugCentral	Web download	0	DTI	4682_HDAC2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4682	panobinostat
4706	CTSL	4.05	unknown	True	DrugCentral	Web download	0	DTI	4706_CTSL	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4706	sodium aurothiomalate
4713	ABL1	5.66	unknown	True	DrugCentral	Web download	0	DTI	4713_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4713	tofacitinib
4713	LCK	6.34	unknown	True	DrugCentral	Web download	0	DTI	4713_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4713	tofacitinib
4713	PRKCD	5.7	unknown	True	DrugCentral	Web download	0	DTI	4713_PRKCD	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4713	tofacitinib
4713	RET	5.48	unknown	True	DrugCentral	Web download	0	DTI	4713_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4713	tofacitinib
4713	ROCK1	6.33	unknown	True	DrugCentral	Web download	0	DTI	4713_ROCK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4713	tofacitinib
4713	RPS6KA1	5.85	unknown	True	DrugCentral	Web download	0	DTI	4713_RPS6KA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4713	tofacitinib
4715	FLT3	7.94692134857178	inhibitor	True	DrugCentral	Web download	0	DTI	4715_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4715	cabozantinib
4715	RET	8.28399658203125	inhibitor	True	DrugCentral	Web download	0	DTI	4715_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4715	cabozantinib
4716	ABL1	9.43179798126221	inhibitor	True	DrugCentral	Web download	0	DTI	4716_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4716	ponatinib
4716	CDK8	8.17	inhibitor	True	DrugCentral	Web download	0	DTI	4716_CDK8	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4716	ponatinib
4716	CSK	8.26760578155518	inhibitor	True	DrugCentral	Web download	0	DTI	4716_CSK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4716	ponatinib
4716	FLT3	9.52	unknown	True	DrugCentral	Web download	0	DTI	4716_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4716	ponatinib
4716	RET	7.59000015258789	unknown	True	DrugCentral	Web download	0	DTI	4716_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4716	ponatinib
4716	SRC	8.52000045776367	unknown	True	DrugCentral	Web download	0	DTI	4716_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4716	ponatinib
4719	ABCC1	3.0	unknown	False	DrugCentral	Web download	0	DTI	4719_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4719	daunorubicinol
4733	MAPK3	6.111259039	unknown	True	DrugCentral	Web download	0	DTI	4733_MAPK3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4733	thiomersal
4733	TLR9	5.199999809265139	unknown	True	DrugCentral	Web download	0	DTI	4733_TLR9	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4733	thiomersal
4794	LCK	5.960982678	unknown	True	DrugCentral	Web download	0	DTI	4794_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4794	gramicidin
4801	TGFBR1	5.43	unknown	True	DrugCentral	Web download	0	DTI	4801_TGFBR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4801	dabrafenib
4810	ERBB2	8.19382	inhibitor	True	DrugCentral	Web download	0	DTI	4810_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4810	ibrutinib
4810	LCK	8.200659	inhibitor	True	DrugCentral	Web download	0	DTI	4810_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4810	ibrutinib
4810	RET	7.43	unknown	True	DrugCentral	Web download	0	DTI	4810_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4810	ibrutinib
4810	SRC	7.721246000000001	inhibitor	True	DrugCentral	Web download	0	DTI	4810_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4810	ibrutinib
4816	CHRM2	9.82390880584717	unknown	True	DrugCentral	Web download	0	DTI	4816_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4816	umeclidinium
4818	APP	8.65	unknown	True	DrugCentral	Web download	0	DTI	4818_APP	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4818	florbetaben F18
4833	DPP4	7.79587984085083	inhibitor	True	DrugCentral	Web download	0	DTI	4833_DPP4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4833	gemigliptin
4839	PLG	6.8	inhibitor	True	DrugCentral	Web download	0	DTI	4839_PLG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4839	aprotinin
4866	ABL1	5.9	unknown	True	DrugCentral	Web download	0	DTI	4866_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4866	ceritinib
4866	CDK2	5.4	unknown	True	DrugCentral	Web download	0	DTI	4866_CDK2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4866	ceritinib
4866	CDK4	5.33	unknown	True	DrugCentral	Web download	0	DTI	4866_CDK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4866	ceritinib
4866	FLT3	7.22	unknown	True	DrugCentral	Web download	0	DTI	4866_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4866	ceritinib
4866	LCK	6.25	unknown	True	DrugCentral	Web download	0	DTI	4866_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4866	ceritinib
4866	RET	6.4	unknown	True	DrugCentral	Web download	0	DTI	4866_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4866	ceritinib
4866	SRC	5.77	unknown	True	DrugCentral	Web download	0	DTI	4866_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4866	ceritinib
4876	HDAC2	9.07	inhibitor	True	DrugCentral	Web download	0	DTI	4876_HDAC2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4876	belinostat
4882	ADORA1	6.08	unknown	True	DrugCentral	Web download	0	DTI	4882_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4882	istradefylline
4895	DPP4	9.43179798126221	inhibitor	True	DrugCentral	Web download	0	DTI	4895_DPP4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4895	teneligliptin
4896	DPP4	8.42021656036377	inhibitor	True	DrugCentral	Web download	0	DTI	4896_DPP4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4896	anagliptin
4900	P2RY2	7.46852111816406	agonist	True	DrugCentral	Web download	0	DTI	4900_P2RY2	True	True			orig_direction_drugcentral:manually_assigned_drug_to_target;orig_direction_jdti:manually_assigned_drug_to_target	4900	diquafosol
4900	P2RY4	6.4	agonist	True	DrugCentral	Web download	0	DTI	4900_P2RY4	True	True			orig_direction_drugcentral:manually_assigned_drug_to_target;orig_direction_jdti:manually_assigned_drug_to_target	4900	diquafosol
4903	ABL1	8.0	unknown	True	DrugCentral	Web download	0	DTI	4903_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	ACVR1B	5.31	unknown	True	DrugCentral	Web download	0	DTI	4903_ACVR1B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	CDK2	5.85	unknown	True	DrugCentral	Web download	0	DTI	4903_CDK2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	CDK4	6.8	unknown	True	DrugCentral	Web download	0	DTI	4903_CDK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	CDK7	6.52	unknown	True	DrugCentral	Web download	0	DTI	4903_CDK7	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	CHUK	5.35	unknown	True	DrugCentral	Web download	0	DTI	4903_CHUK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	CSNK2A2	6.05	unknown	True	DrugCentral	Web download	0	DTI	4903_CSNK2A2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	EIF2AK4	5.7	unknown	True	DrugCentral	Web download	0	DTI	4903_EIF2AK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	FLT1	6.982966423034671	inhibitor	True	DrugCentral	Web download	0	DTI	4903_FLT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	FLT3	9.38	unknown	True	DrugCentral	Web download	0	DTI	4903_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	GSK3B	7.08	unknown	True	DrugCentral	Web download	0	DTI	4903_GSK3B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	LCK	8.21	unknown	True	DrugCentral	Web download	0	DTI	4903_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	MAP4K1	7.46	unknown	True	DrugCentral	Web download	0	DTI	4903_MAP4K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	MAPK8	6.2	unknown	True	DrugCentral	Web download	0	DTI	4903_MAPK8	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
4903	MARK1	5.85	unknown	True	DrugCentral	Web download	0	DTI	4903_MARK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	4903	nintedanib
